uid,genre_id
23273,6
38297,8
32015,21
15807,3
521,1
32551,1
31450,20
37441,23
32248,0
28979,25
15545,3
23611,1
5947,3
61,16
2375,27
29451,20
34941,7
970,12
3948,3
4082,3
3686,3
114,27
29527,15
475,6
32901,6
24439,8
609,6
10149,1
40286,20
12067,12
15313,3
35134,28
35629,7
68,32
9503,11
21077,0
35746,3
1379,8
3256,18
24603,8
2598,18
39518,40
37338,29
21433,12
9917,1
1851,3
2575,34
11835,12
35496,13
38870,4
33025,18
29511,20
39249,0
40369,31
37292,34
9510,27
38923,15
611,28
29587,15
23975,8
9947,1
1485,3
33911,3
15653,20
763,18
3077,29
15787,20
9464,32
38918,21
7645,0
39675,0
15129,20
34261,8
379,28
10076,7
1573,8
5250,0
33603,8
35521,19
1911,3
1515,3
3072,35
17659,36
32287,38
18591,16
1230,19
927,18
4342,10
39705,0
33994,14
25095,15
543,28
1207,8
36384,20
5152,0
34367,3
11739,34
1679,3
39077,27
8241,7
26243,0
25981,0
76,3
18959,11
800,34
9379,28
36676,20
33663,8
39526,11
28447,1
37189,16
7875,7
33978,19
31402,8
3183,0
1727,20
2921,0
5101,11
7112,21
32136,3
5835,6
4816,27
15633,37
6297,37
25027,15
38461,37
20539,3
39195,32
37242,0
10714,24
30634,28
3609,0
40028,6
11093,20
23063,9
2951,0
8278,23
5399,11
9934,34
2625,15
37272,27
31642,3
5603,6
24923,15
37767,6
19171,28
20231,8
690,0
15015,1
20441,3
20045,3
4596,37
34632,4
10325,40
5196,32
12317,0
3115,0
2719,0
1764,36
11595,15
2393,15
2993,10
3034,11
28479,23
26299,12
29673,3
38135,1
6583,3
35798,6
34738,26
3110,6
4106,1
30869,29
12347,0
38450,12
14661,11
40904,3
11625,15
32139,4
5477,28
6275,8
28305,28
2703,32
3501,12
884,0
40421,34
8129,34
17389,12
39039,3
30099,3
32716,15
23555,16
162,15
2779,27
5891,18
39798,28
11579,20
12115,0
37822,12
1141,6
33305,6
35182,16
11789,15
17821,19
6701,8
28201,28
39414,38
32012,20
29529,8
2471,32
15979,3
38766,2
495,16
34839,27
32222,15
4003,7
8538,30
31762,30
21743,0
32997,11
35672,1
11761,37
23201,26
21021,15
15933,8
39023,8
31378,40
11703,32
1777,1
3998,13
944,0
16405,3
1119,1
25591,32
40615,34
39536,4
2635,32
921,16
30334,4
31454,35
3672,28
9558,15
38837,3
4470,8
37579,38
3014,28
32951,16
35760,6
502,32
31505,0
636,32
3614,23
36838,3
21511,0
38354,34
33004,27
3690,18
33499,6
2589,37
11009,1
15439,8
37731,28
1411,1
10444,0
10048,0
1149,1
10153,16
17159,34
9850,15
3964,28
39700,4
12467,27
689,16
35295,27
13137,7
3044,28
928,32
666,32
5234,3
8,32
36868,3
37988,34
37264,3
4314,3
33034,27
30417,15
346,27
24269,28
35086,38
21495,32
3656,33
1837,1
38536,24
29637,25
39707,20
6844,19
696,32
37294,3
40045,15
36636,3
3546,23
30447,15
2665,8
9712,27
510,27
35116,38
16157,8
2607,3
11203,1
9689,16
36625,29
39999,20
39475,20
464,32
32494,32
1658,12
8086,16
39679,15
33531,28
39155,15
2037,8
977,28
1775,8
29375,1
15605,30
3033,3
20173,1
1577,23
27575,19
2771,3
36317,34
25861,3
8896,6
25599,3
8215,22
30868,21
10092,32
1665,28
1706,29
2201,8
35227,3
34831,3
37978,15
39762,26
10087,38
11281,18
202,8
22535,29
2382,19
32915,38
2516,19
33049,38
17505,0
540,3
39972,21
8740,1
40729,0
278,3
25985,15
29755,6
26119,15
80,18
31050,38
10373,28
37536,20
37670,20
11771,3
27915,36
38049,16
37350,15
232,8
9989,38
966,3
34116,34
32734,3
33417,33
26015,15
33854,34
40934,1
26149,15
285,19
20799,8
11859,8
28999,6
38003,21
14173,19
6771,1
7367,32
29733,1
10741,23
58,13
21995,34
8666,28
26301,5
8765,7
7705,27
4073,0
3549,0
33026,3
35777,15
33884,34
32502,3
38889,6
29233,28
711,19
30714,38
11569,30
34222,29
40347,32
38528,0
30503,3
7793,32
17729,27
36653,36
18527,7
6056,32
426,8
3579,0
444,25
10824,34
2758,36
764,3
10958,34
35545,15
35149,15
83,19
30795,3
6965,1
1120,15
28617,38
474,25
9734,3
1272,5
8476,38
5504,27
90,35
31683,34
33314,15
21641,20
428,30
38740,17
6553,33
2218,41
21717,15
35110,36
24765,21
2473,1
4350,11
2170,0
2211,1
1774,0
30989,3
26159,32
30727,3
40787,34
38671,38
33344,15
8361,34
12131,25
21409,20
36666,1
34591,6
668,25
32698,25
4042,16
3023,37
39621,8
2503,1
36049,32
2200,0
17131,3
34667,1
2637,1
1938,0
39959,3
25069,1
7667,3
1915,16
4532,28
38742,39
18723,29
21439,20
32256,30
21573,20
39214,34
1595,11
17219,8
38853,28
7621,8
2929,1
1473,21
18153,34
2248,17
40164,4
27693,29
15117,38
5098,8
1392,32
2021,11
11561,6
2621,6
21941,15
3782,38
2359,6
12419,37
35946,38
15793,28
8525,10
28241,19
12295,1
14213,12
39856,9
3175,3
360,6
98,6
33248,37
1579,16
25543,18
37420,8
9201,0
12833,27
1818,32
37554,8
4068,28
12373,42
898,32
5466,3
28993,4
10834,27
2331,28
37630,3
10572,27
1632,27
35252,7
3467,3
23317,12
2104,22
35631,3
34134,22
390,6
128,6
10549,16
40463,20
4360,28
18305,0
9365,0
466,1
39939,20
32630,1
40539,15
38056,3
2361,28
34391,28
28761,4
2099,28
123,12
35923,3
9756,6
16762,24
857,7
26063,3
9494,6
2775,18
158,6
33308,37
23423,7
6324,10
24543,38
36816,28
39567,40
7939,20
234,1
2548,12
17479,15
17613,15
35749,8
35353,8
2263,28
1867,28
6872,0
39585,30
37207,34
9862,1
1400,3
18499,0
9204,1
1138,3
31630,21
40372,36
37598,40
12293,8
35383,8
2293,28
37831,19
39790,31
451,12
36158,4
28775,36
160,28
35459,3
294,28
11111,38
10715,38
32,28
1430,3
370,23
33856,3
1564,3
2987,35
2725,35
1168,3
906,3
16916,36
37826,25
36112,9
36246,9
9549,12
21997,3
324,28
1122,8
32092,28
28419,0
16187,11
860,8
4933,0
33286,8
20815,33
10796,3
1856,3
33490,3
10534,3
1198,3
34744,34
936,3
22347,8
21951,8
16560,0
8057,1
12487,8
3227,30
17855,32
57,34
35158,24
37775,36
38928,15
20507,38
791,29
33578,8
92,28
33712,8
7411,11
4835,0
35671,20
4439,0
10564,3
36667,15
36271,15
10302,3
33788,3
33392,3
9708,18
14049,10
4713,10
4492,11
9423,34
32251,34
27559,27
18619,27
821,29
996,30
36796,21
14067,0
36359,20
3671,20
39471,11
37291,0
7179,11
10594,3
26055,6
33818,3
30549,28
39547,6
18771,17
30782,7
8595,3
18311,32
27851,27
12565,25
3759,25
10187,29
9488,28
1026,30
36389,20
4097,20
6714,32
13835,0
39938,12
22577,15
36902,16
36640,16
33866,20
5210,11
17221,1
8363,3
7303,23
9617,34
12729,25
23725,0
1056,30
37392,1
5496,1
1790,25
22607,15
3421,6
26115,6
37328,16
26249,6
9874,40
30481,28
4483,32
14617,12
3060,0
3101,1
19111,34
5415,12
18849,34
28109,12
34234,15
1185,36
2979,11
34747,11
6528,3
39678,34
29752,3
33850,25
35085,6
2793,6
25883,6
35120,0
37737,12
18155,3
40849,3
1873,36
17893,3
8557,3
5288,28
2805,16
2409,16
15119,7
19613,29
1091,0
31665,20
1266,1
2386,32
567,0
8115,35
30902,34
37866,18
26309,6
37563,17
22877,10
27521,3
3295,1
19841,14
30039,9
364,21
36783,27
2678,32
12375,11
38414,8
31695,20
900,1
32889,0
19515,29
33023,0
6984,3
39014,3
7025,4
40134,34
16782,34
9339,15
2020,32
6460,3
6064,3
34784,27
3948,7
32167,15
178,16
13185,1
27551,3
38368,13
31521,25
5220,28
38444,8
569,22
132,21
12143,11
1460,1
1064,1
866,16
31440,36
9107,15
208,16
4415,8
12877,6
604,16
3757,8
29557,19
23409,32
14073,32
36521,3
37641,34
30198,15
2441,38
10354,6
622,6
756,6
37979,29
6444,8
34902,32
9993,0
1490,1
1094,1
35834,12
139,37
9533,15
36475,8
372,16
26079,28
38393,19
37292,38
1013,12
36947,3
6078,35
37671,34
32583,27
29966,15
37409,34
32717,27
9988,6
33474,6
30741,11
35567,18
18561,20
2260,3
326,21
8410,36
344,38
839,17
36639,8
3153,28
40054,0
641,32
31289,1
379,32
36581,3
36715,3
11837,38
1154,28
758,28
33184,28
1952,8
32485,27
27793,20
5501,0
1096,23
2424,3
1964,18
30981,6
9768,16
13183,8
39286,20
8491,1
36407,8
33895,12
38762,20
10106,11
13655,3
39758,15
39362,15
2640,8
1184,28
3801,40
30160,15
33173,27
526,28
1679,7
36763,20
28755,0
2716,3
2454,3
2058,3
37101,15
3312,34
1796,3
1598,18
18,2
23149,3
193,3
9513,32
32603,32
36455,25
13819,3
10113,27
39130,15
28447,5
556,28
34572,8
34176,8
2146,8
1086,28
19391,22
38804,30
3907,35
1290,23
3604,34
33454,23
2222,3
9904,38
2065,19
33792,18
5614,11
31018,22
223,3
10603,12
40453,1
2578,15
23313,3
37481,20
1419,29
33012,28
15323,0
38413,0
38017,0
5725,0
19159,22
8039,11
36759,35
3675,35
5702,16
5306,16
177,8
31147,28
9934,38
34125,19
3726,0
1792,18
18313,1
5644,11
3464,0
1967,19
39988,22
19171,32
10709,34
253,3
35034,15
33537,34
4485,25
10348,28
1886,30
40262,32
16910,32
16514,32
38484,1
1583,29
5755,0
2486,25
35407,4
14631,15
32237,8
79,8
5674,11
5546,11
21,3
13851,25
32447,3
2638,15
16468,37
32051,3
11077,29
23129,20
24719,0
16806,32
5005,37
51,30
22745,30
28171,32
2703,36
37711,27
5419,27
20047,29
1525,0
11241,29
10845,29
1946,30
16574,32
5,35
38416,1
18677,8
5967,17
33988,40
37403,32
3991,1
2931,21
157,25
24703,5
38312,28
25963,16
38009,27
25299,36
6381,7
1293,0
1427,0
36033,11
37514,21
30246,3
14267,37
36371,6
23661,15
5997,17
18311,8
31704,29
40341,28
39023,12
24133,10
4155,1
449,25
36144,0
187,25
35230,37
23277,25
24471,5
12437,31
31757,40
20241,29
10659,0
1719,0
3276,32
4470,12
1457,0
7448,3
3771,11
10199,15
30276,3
37958,38
36139,6
17677,28
1510,11
36215,1
217,25
24181,27
34695,36
10689,0
1924,1
3044,32
30382,25
39380,3
3778,27
1202,16
36565,6
5300,38
28103,8
1045,32
23015,1
24135,32
1406,11
24531,32
24269,32
6209,34
28179,3
1878,6
38140,28
1418,21
39334,8
39468,8
1156,21
34642,1
32749,20
1954,1
8079,4
5305,8
1471,32
9712,31
813,32
24701,12
27411,23
1547,27
3861,38
2042,6
19287,20
39760,8
1489,22
34014,1
23133,6
33950,16
32494,36
35868,27
381,1
39854,20
23933,32
17102,15
38561,34
37179,3
38299,34
1880,28
1618,28
24405,27
40489,9
40530,10
22429,11
972,38
10628,16
39884,20
40682,0
10570,11
1007,32
8495,16
14381,3
14515,3
39028,35
10943,27
2044,28
1648,28
2842,8
33771,27
6787,0
36883,18
11281,22
19481,20
34371,22
3180,3
36464,34
7808,25
2656,3
10163,37
19557,15
34622,18
2196,18
28299,30
39914,20
9078,0
40712,0
6741,5
10711,27
4866,41
1812,28
35432,8
37653,20
2983,24
38125,15
35112,3
10589,37
14575,3
227,18
8666,32
37683,20
34006,28
24973,29
16866,30
31098,32
29716,1
437,13
28021,35
239,28
35538,3
9936,7
1037,8
35142,3
18177,6
23067,28
3392,20
1171,8
3089,19
6201,10
34525,34
1509,3
1247,3
851,3
11773,29
8457,16
40487,16
35492,8
7314,1
6749,0
2781,24
40936,27
38319,15
3818,20
543,8
18941,1
782,24
10479,3
9646,2
33569,3
3137,36
33173,3
18283,1
881,3
34427,34
23971,3
1015,3
6645,27
9361,18
858,19
29834,6
159,18
27363,11
25183,0
16680,1
15847,0
9239,28
27573,6
33698,9
4646,0
969,8
2130,40
5941,32
10643,3
10247,3
36350,15
14741,25
10090,19
40623,38
6774,6
9391,18
888,19
4699,11
35628,30
36688,10
4833,11
2123,0
5918,21
5037,6
22177,4
32557,13
9706,29
9403,28
4810,0
4851,1
4548,0
19875,3
10539,3
11793,34
36380,15
12131,29
4729,11
38770,21
32884,34
35996,25
23327,35
35338,25
9736,29
32698,29
36072,20
7591,12
28105,1
20039,3
2544,6
10703,3
4421,16
19445,18
31456,8
17727,38
2713,0
4497,11
15751,22
8442,3
33753,15
12715,26
1199,15
38119,37
28537,8
19731,8
5307,1
7662,13
1211,25
33241,25
18153,38
36592,32
1392,36
28829,8
14935,1
2266,11
482,0
38883,32
8129,14
35030,6
16568,28
2476,6
34465,5
31953,9
6970,28
40590,8
40194,8
10519,20
1579,20
2016,21
10257,20
33743,20
40171,24
378,0
1673,32
10933,10
2430,11
6637,3
37036,22
29768,4
36774,22
5781,18
3205,7
2768,6
20945,0
35136,1
11743,0
37584,12
2978,1
245,6
38621,8
37561,28
845,1
123,16
32153,16
29932,4
29099,3
2041,27
5153,18
29513,20
34962,6
8900,25
13767,33
2356,38
24023,6
3288,18
671,6
19991,15
5165,28
2851,17
29129,30
38389,8
32998,0
613,1
38366,24
32736,0
1867,32
3061,12
26151,12
153,16
31519,36
2904,28
14117,38
14781,18
22981,16
15177,18
29409,20
38203,3
264,32
36466,3
20743,0
3778,3
963,6
439,6
8348,20
33465,1
26123,34
35383,12
12031,12
38629,3
34964,28
96,17
6046,19
2410,28
39707,0
29177,20
29707,20
29311,20
32324,32
30767,0
32423,11
36234,3
35972,3
3546,3
10067,6
29387,15
731,6
411,28
34318,38
15359,8
10405,1
34615,32
24637,3
6571,25
21863,7
27,38
39096,4
38700,4
20541,27
3098,28
38805,20
9130,32
6513,20
10324,12
365,33
39475,0
1163,13
3914,25
7247,15
39277,15
37780,34
19695,6
10796,7
30075,15
36002,3
2031,8
35542,18
30454,11
779,23
25063,3
1711,3
2831,34
21491,27
6205,25
10016,17
30926,6
35857,29
3868,30
38969,20
35956,8
6980,21
9032,32
32122,32
3507,24
33357,13
39307,15
32920,12
1129,28
5996,36
35211,39
209,28
11339,3
2399,3
1246,24
37180,15
1741,3
35287,34
1584,19
23311,38
40368,1
3712,25
39075,15
28433,6
897,28
37932,0
1829,8
28771,1
2167,3
35317,34
39565,27
30625,27
36552,15
19109,16
6836,26
33737,18
32281,38
5559,11
25613,15
28725,6
10263,28
11457,8
11061,8
34151,8
33091,28
25689,10
33889,8
8287,12
2139,25
37438,0
11533,3
36978,15
24705,25
8101,7
3275,0
5589,11
37316,10
32228,3
8876,3
36198,25
2093,30
6919,37
2227,30
5205,21
36536,20
36670,20
30347,32
11825,3
21489,34
3825,36
18849,38
16273,27
31163,29
6015,11
6056,12
39678,38
25545,15
31973,19
2595,25
20929,3
2333,25
35120,4
2071,25
17002,28
7666,28
34899,5
32346,8
12671,0
8598,8
32521,9
3603,0
35039,15
1553,35
9070,3
35173,15
32160,3
2386,36
40104,38
39708,38
38285,6
29427,8
14875,1
31019,34
35628,6
2101,25
39819,27
40256,28
36228,1
8628,8
12439,0
3936,1
27463,2
37086,32
5854,12
35267,0
102,25
2416,36
9100,3
2818,16
5132,27
1372,0
21729,5
23245,36
2871,27
11543,20
9829,4
17074,38
3419,17
10604,0
1664,0
1705,1
10342,0
1839,1
1006,0
2563,32
1443,1
2301,32
3454,11
185,36
37664,22
39295,3
30355,3
30396,4
11759,25
721,16
30093,3
37641,38
9958,10
21573,0
34966,21
1793,6
33823,6
1397,6
6025,28
5629,28
38055,28
6823,8
5763,28
39249,8
10372,0
1432,0
9376,35
39325,3
3630,28
33002,15
6899,3
3764,28
1013,16
39168,19
5682,39
33515,11
21999,0
827,11
35433,22
30875,15
21539,15
2260,7
4574,18
15391,28
38481,28
3479,17
6096,29
34325,1
1503,1
1899,1
11697,32
3992,13
5250,8
4726,8
18119,29
30433,20
40567,0
30870,21
10851,11
30829,20
33982,12
496,32
35859,22
38476,34
37490,3
5501,4
28591,4
7419,15
10793,6
34279,6
30247,15
4208,18
33755,6
1947,18
8953,36
31756,6
35854,28
15037,38
18149,29
40597,0
1184,32
8171,0
30201,20
31133,0
37258,3
33156,27
2757,8
1301,28
3178,38
33028,27
3229,3
9839,21
35983,34
39753,25
2571,3
26057,3
3691,34
25661,3
1179,38
33209,38
193,7
39095,25
32248,37
37853,4
4804,25
40301,15
2787,8
33757,28
4082,40
6336,0
37265,19
1465,28
1069,28
22043,32
31740,11
1803,23
31892,1
40529,0
19957,6
1361,28
1495,28
33525,28
37336,20
6500,0
30027,1
38070,15
2631,3
31485,27
31223,27
2305,18
632,3
9228,1
766,3
8966,1
16514,36
40361,15
11659,8
2719,8
37762,20
30057,1
5872,0
12259,3
30915,32
36182,4
12393,3
29399,1
3057,3
10739,38
32447,7
30991,27
40752,21
37739,9
1058,3
34208,34
10378,32
796,3
400,3
33222,3
37716,25
534,3
1654,34
26241,15
5028,25
25781,30
21491,3
8915,12
38328,0
12685,3
29429,1
150,13
19971,38
37472,15
9690,8
35531,20
34832,19
4037,0
29703,11
430,3
564,3
26271,15
26009,15
39839,37
12115,8
16363,1
31977,34
31715,34
3455,25
5810,37
37403,36
17821,27
2535,25
33206,8
15845,11
4067,0
9796,3
33282,3
34402,34
990,3
29751,28
8142,38
36633,10
30970,38
2068,0
21085,8
1806,0
15735,1
40341,32
4720,6
13357,5
5141,36
40679,27
187,29
5192,1
6050,32
9028,23
36325,15
3276,36
5992,27
40336,38
32590,18
3655,32
25363,1
8357,3
28073,12
16027,1
3888,11
31909,34
4884,6
520,30
12531,20
32684,30
36856,1
13201,0
596,25
2227,6
730,25
21943,15
8311,8
270,40
30347,8
2524,0
1505,21
2565,1
2262,0
1866,0
38186,27
32836,20
5013,12
1604,0
40417,3
1581,16
30953,3
33174,15
36548,6
84,35
22293,20
1,0
32673,29
25667,11
2315,11
22695,0
13435,22
35785,20
2257,6
760,25
21973,15
35500,36
1558,5
7322,29
21711,15
29975,28
3511,37
1535,21
2292,0
2333,1
4606,11
8417,3
25161,1
33064,35
8155,3
7759,3
2345,11
37749,2
36252,21
37184,1
2683,6
16251,28
6956,29
6653,28
35051,1
27709,34
2363,1
34486,0
17387,3
2497,1
34527,1
18507,34
18245,34
40215,3
40349,3
4654,28
2037,16
31450,4
5848,8
1775,16
2014,32
498,1
61,0
2375,11
13431,37
1956,27
33945,26
9760,25
5505,19
2055,6
39808,29
21707,30
31404,9
13245,32
452,6
18671,34
17551,3
190,6
5878,8
6736,39
924,1
528,1
225,0
31859,0
38246,3
37984,3
29918,5
37722,3
2423,28
34016,27
36726,38
1858,27
4038,38
17505,8
16049,28
37105,34
616,6
2837,18
32646,6
1777,38
5151,29
2138,17
37938,8
8659,20
40689,20
33708,32
296,1
38847,4
38410,3
2453,28
29645,4
7279,35
1888,27
36015,3
3723,3
16592,24
22979,27
31919,27
34233,38
384,6
17891,20
28883,31
227,22
5956,25
1842,32
460,1
38877,4
30415,6
8503,15
2355,28
6964,0
8841,10
13089,3
4149,3
5310,35
6900,15
38534,15
37433,34
10812,32
1626,3
35096,12
37451,24
1166,18
35376,29
17473,15
38488,20
36991,39
17409,30
31903,32
35609,8
8551,32
9308,11
9745,12
13515,3
9442,11
23895,12
6930,15
36343,3
648,28
881,7
1918,3
33948,3
10118,1
1656,3
27497,15
33226,18
11751,28
38914,20
18179,32
16756,0
3889,25
39188,0
23343,34
3627,25
5941,36
7135,16
812,28
5025,0
36391,20
28249,0
10090,23
1686,3
7054,27
1424,3
33454,3
31338,7
39538,5
22573,8
568,18
17048,0
16786,0
7491,1
16524,0
10201,12
24031,34
283,34
35250,24
9782,28
19479,7
9520,28
184,28
318,28
39795,11
4129,20
36159,20
5189,0
4927,0
28151,0
37155,15
36759,15
33746,3
33880,3
21671,28
31368,7
9136,38
22603,8
5108,11
33024,18
21945,8
31747,3
709,34
39621,16
18053,27
36451,20
33834,8
5656,1
1688,25
10721,24
33852,25
7551,28
10622,18
36265,15
21177,28
15291,41
2696,0
16526,22
2632,15
22709,3
27419,27
14719,0
36353,20
37547,0
14125,15
35759,35
10850,3
39570,27
6882,27
10693,19
2988,0
31737,8
1625,19
2726,0
8985,3
2662,15
26189,16
5774,6
37804,6
31417,3
4161,42
37385,22
2476,10
40456,12
36424,21
39798,12
11579,4
37618,1
37857,17
26341,6
1958,20
3152,0
16982,22
4447,32
9318,4
19337,34
9015,3
1539,36
1236,35
34198,15
1287,0
891,0
29844,3
6055,2
2483,26
2046,25
3147,6
36827,37
17909,8
5636,18
26109,6
39805,28
37031,32
14075,32
5933,12
18247,3
17187,23
26447,1
25253,21
10165,34
33733,36
34927,16
8888,19
39421,38
40656,19
1358,1
32951,0
17106,34
5549,22
7904,34
38814,3
32229,15
30732,34
34106,25
2915,6
12851,1
14367,32
275,10
12589,1
27613,3
19135,34
31845,25
2170,37
39030,8
37970,28
17753,3
38768,8
10153,0
32981,0
532,16
30341,4
4898,38
37324,38
17969,8
40302,29
1342,6
18441,3
1080,6
12293,16
818,6
620,21
10713,0
1418,1
3866,12
894,1
32324,36
6582,3
40128,34
3447,28
29952,20
411,32
15039,34
30028,15
30162,15
28665,34
24637,7
1244,6
1582,1
1186,1
36625,13
18827,15
16934,34
1559,17
33589,17
4933,8
35466,27
860,16
35070,27
3914,29
8086,0
12015,21
29697,36
36777,3
28957,34
27441,3
517,27
32547,27
1711,7
34820,37
21031,16
23741,27
38672,30
8898,36
9032,36
39348,20
37168,9
39086,20
8250,0
39686,15
33433,12
37927,34
38061,34
36545,3
2044,8
984,28
547,27
1741,7
28683,0
2912,3
36027,13
27961,15
38778,25
39972,5
600,38
12477,28
1357,17
961,17
7785,21
1398,18
4469,8
1375,34
1695,12
635,32
28235,25
38353,34
39454,15
1672,28
7296,15
2074,8
1410,28
2010,23
35234,3
19511,0
1352,23
2942,3
7477,26
2284,3
35434,34
10589,17
23299,8
1026,38
4703,30
7512,20
37362,9
40340,0
24629,34
14173,3
22117,38
21855,38
28539,5
33033,27
1178,28
8800,12
40131,11
35002,3
2710,3
35860,34
8876,7
18499,37
10794,18
1458,18
2093,34
8777,1
34257,34
5205,25
34222,13
53,3
23539,3
6178,6
30825,38
5875,5
16692,15
1645,29
6213,0
28907,0
13499,35
665,8
35009,19
2583,19
40633,6
22037,28
16646,20
741,3
1861,34
479,3
6645,7
32311,18
38921,36
23587,20
34724,8
38972,1
7666,32
37516,21
38273,0
38710,1
2712,25
38250,16
17439,6
4244,0
3848,0
171,8
28891,32
6558,11
18307,1
32801,3
32935,3
2066,35
33659,34
509,3
20225,12
9385,18
30885,38
6372,6
90,19
40320,17
34830,30
3639,11
38740,1
10061,8
2218,25
9362,7
9403,8
31433,28
4012,0
3616,0
440,24
9741,3
34825,36
539,3
3290,15
6041,27
30232,8
21729,9
6443,7
1751,0
16800,32
30704,3
28811,22
435,30
9433,8
40403,28
4042,0
6793,12
5337,32
18845,3
249,25
32995,3
6374,28
16754,37
38101,27
9445,18
2043,0
284,19
1915,0
1519,0
3833,11
39674,3
33485,15
18001,28
1834,11
4509,1
15565,27
1910,6
6800,28
39325,7
30030,8
1811,0
3764,32
32781,20
32740,19
7674,3
40100,3
4201,6
38982,18
23935,32
2202,6
29361,34
443,25
11697,36
30095,29
2674,1
32811,20
16906,3
36756,12
10059,15
1556,16
33149,15
6184,38
1137,32
10397,10
24227,32
1632,11
6959,34
28929,3
39385,34
30049,34
31150,15
29787,34
29391,34
33161,25
32899,25
38628,28
7396,8
20543,0
7530,8
19687,15
36588,27
13731,6
38295,3
23009,1
5473,3
33669,27
30196,30
11371,0
33308,21
2472,1
1412,21
20113,15
7578,25
7939,4
10690,16
36397,28
37987,8
37591,8
8312,20
473,1
607,1
23301,1
1069,32
37929,3
7060,35
38787,34
11005,27
5375,3
2106,28
3300,8
30663,31
3638,3
22655,11
5690,14
165,6
13599,28
2916,18
31933,6
2258,18
28361,30
3254,13
29976,40
40908,0
16822,35
15989,34
375,1
8680,15
16123,34
7661,36
5667,3
34125,27
34620,6
35098,8
19177,20
20767,0
3406,3
4660,34
29247,15
9135,6
632,7
329,6
23099,28
2946,18
370,7
14957,8
2288,18
1228,38
33520,38
40140,20
13839,23
32237,16
22319,38
40612,15
8227,16
2300,28
13117,38
37704,19
16928,30
36124,3
26165,24
16870,25
3174,3
1099,8
8542,27
36662,29
32366,22
10033,1
1571,3
1175,3
6065,25
25519,34
37530,24
5081,40
18455,11
38305,20
32122,12
5821,15
1525,8
69,28
1263,8
10886,38
867,8
605,8
407,23
10541,3
37997,25
7144,1
6707,0
3572,25
35602,25
37916,36
5228,36
28755,37
33323,8
233,28
897,8
1031,8
33661,3
33795,3
1369,3
16434,6
18311,16
909,18
30363,7
4720,10
3660,30
16335,0
7308,1
34933,24
37643,35
5258,36
3078,25
304,29
37164,0
30975,12
10735,3
1399,3
14833,25
38360,26
14967,25
21395,29
8685,38
980,19
24903,20
31564,3
32684,34
15323,37
3370,25
28353,6
9799,0
9629,28
33779,8
37590,0
771,30
21483,34
10765,3
10369,3
33855,3
4483,16
39322,6
4198,32
25731,0
9886,34
4693,11
10020,34
40056,1
5293,6
35960,25
6151,37
19397,8
5369,1
7724,13
38653,32
19997,3
30948,13
877,25
34165,20
3067,0
34835,0
40960,3
13203,26
14397,6
7014,38
14735,1
29363,3
37563,1
35051,5
3196,6
2800,6
8226,8
30122,28
40256,8
37878,12
3272,1
8960,3
37517,6
16345,17
23967,1
970,0
26281,12
6303,3
3488,6
13245,36
3226,6
2830,6
2964,6
16794,28
2568,6
15961,27
12067,0
11543,0
23659,6
29481,8
36528,27
23199,21
26311,12
38759,3
2499,27
22215,36
25589,27
2598,6
35024,6
16562,28
39652,28
37140,32
12231,0
11835,0
37280,12
19517,35
24085,6
37915,28
733,6
39833,39
6421,8
1333,1
15699,3
6759,3
38527,3
37531,38
349,16
31942,15
151,31
5618,34
2605,22
10048,41
35427,22
34612,38
12279,17
35107,17
23987,6
1759,1
32030,20
15729,3
1959,32
40335,34
6527,3
12291,27
39677,34
4190,8
8422,30
36692,3
34642,38
793,6
14623,28
3410,18
531,6
5421,28
1527,1
1265,1
35475,12
29589,25
2385,32
15893,3
869,1
9611,16
35848,28
3026,28
23179,38
4220,8
35586,28
39001,20
35988,8
386,32
36588,3
28085,4
23855,28
66,27
25049,8
29479,15
34369,37
1219,6
998,7
33226,22
10194,0
18179,36
38256,24
32370,37
7024,4
515,38
37994,24
29095,25
3190,28
1010,17
39031,20
2928,28
15201,18
31722,1
38769,20
154,32
9851,11
33378,12
4722,3
39369,15
39107,15
30167,15
1191,28
929,28
2123,8
1727,8
38647,30
6093,30
15895,25
35611,34
36106,13
8324,6
2001,18
149,38
16233,20
12119,27
35250,28
36444,8
6769,20
40389,0
31490,1
184,32
10161,28
36520,3
39137,15
34445,8
1355,28
39271,15
19555,6
2153,8
5702,0
7579,10
20027,1
2229,3
34259,3
2953,34
33263,38
32867,38
38753,25
9515,38
38491,25
30291,27
4584,15
4124,30
1111,18
39225,20
21427,22
9154,32
6974,21
36492,25
10191,28
11385,8
34871,8
1426,29
38024,0
11981,39
4975,21
30641,32
40472,11
36370,35
11595,3
37698,15
2259,3
35805,34
7627,27
2393,3
28537,16
30321,27
38917,25
9545,38
30455,27
18939,16
5651,11
17621,0
7662,21
260,3
11077,13
394,3
26101,15
10774,12
30531,22
37716,5
28555,6
1852,29
1893,30
38450,0
10693,23
27833,21
11887,3
2231,25
29423,1
37466,15
37070,15
7791,27
348,8
36808,15
31283,7
686,3
17389,0
5553,11
424,3
28,3
32454,3
2645,15
162,3
5355,26
28585,6
25013,30
7745,32
37822,0
37933,16
37100,15
32012,8
8619,7
116,8
35159,20
3927,0
31750,8
3968,1
31884,8
5484,32
3269,0
2273,35
9790,3
40323,22
35101,15
2052,36
454,3
2809,15
32222,3
192,3
8934,18
7175,37
3584,11
5997,1
